,name,date,votes,all_votes,winner,win_difference
2802,sythe in diplomatic regalia riding a super sized nibbly in the middle of doing the akira power slide.,2018-05-06 23:11:32.356055299+00:00,19,44,False,0
2515,modern military basitins.,2018-03-18 21:03:47.290381912+00:00,19,62,False,0
8264,portrait of tom the pizza delivery guy,2020-08-16 22:34:35.164541116+00:00,18,26,False,0
3934,dark archmage maren,2018-11-25 23:43:17.363533431+00:00,18,37,False,0
3920,"magpie, treasure hunter, skinny dipping to get through an underwater cave, to a male basitin's shock.",2018-11-25 22:27:43.013983410+00:00,18,44,False,0
8597,brutus character reference sheet,2020-09-14 01:16:34.331524626+00:00,18,21,False,0
7491,a pouncing windstraw misses her toy mouse target,2020-05-24 22:41:01.279010468+00:00,18,24,False,0
1423,fluff’s ara accidentally ‘beams up’ a twokinds cast member.,2017-09-24 22:44:39.598511145+00:00,18,53,False,0
5748,adira poses for a very confused nature documentary team.,2019-11-11 00:21:52.783873324+00:00,18,18,True,0
5302,sythe reference sheet,2019-07-14 20:47:02.300609948+00:00,18,27,False,0
4589,au where kiedran nibbly meets an unusually friendly wild (non-keidran) wolf. mr. sythe!,2019-02-17 23:58:31.139634599+00:00,18,62,False,0
65,sythe and nibbly as doomguy and his pet rabbit daisy (alive),2021-12-05 22:24:39.007788718+00:00,18,25,False,0
10791,"a redraw of the last panel of page 223, that demon dragon already looked cool then, i wonder how good it'll look now. ",2021-05-16 23:50:43.445349639+00:00,18,27,False,0
10933,amelia rewards windstraw's hard work at the tavern with some vigorous petting,2021-05-24 02:55:44.451990921+00:00,18,28,False,0
10640,the biological differences of mekkan's main species.,2021-04-18 21:05:15.593667017+00:00,18,33,False,0
4535,what if: sealeen & lynn family portrait,2019-02-17 21:03:31.311546809+00:00,18,55,False,0
8298,dog keidrans playing poker: brutus is winning while having his silly grin as his ultimate poker face.,2020-08-17 01:32:16.465017837+00:00,18,26,False,0
7931,brutus reference sheet,2020-07-13 00:20:37.437319882+00:00,18,30,False,0
1005,nibbly had shaved sythe and puffed up his remaining fur to make him look like a humanoid poodle.,2017-07-16 20:00:03.155295940+00:00,18,44,False,0
7660,sam and colin switch species. and both of them are really shocked and surprised about it.,2020-06-14 23:29:30.958318081+00:00,18,26,False,0
4309,what if: sealeen & lynn family portrait,2019-01-14 00:54:11.721139011+00:00,18,49,False,0
3726,michelle and evalyn trying on miniskirts,2018-10-28 22:08:21.076294047+00:00,18,43,False,0
11787,good morning brutus,2021-09-12 22:03:59.150283064+00:00,18,33,False,0
3657,nibbly as th grim reaper w/ her sythe,2018-10-14 23:56:12.470600422+00:00,18,35,False,0
3562,"suddenly, gender curse!",2018-09-16 23:20:10.746576563+00:00,18,42,False,0
4410,"eric ""studies"" chimera to try and find out what kind of kiedran she actually is while also making a new painting for his collection",2019-02-03 23:20:20.801498166+00:00,18,61,False,0
3029,a tiger tribe witch doctor,2018-06-10 23:19:09.267466863+00:00,18,52,False,0
4402,"keidran nibbly gets a tummy ache, sythe comforts her with a belly rub.",2019-02-03 21:49:19.244231455+00:00,18,77,False,0
4132,the pizza guy (from chapter 1 or 2) comes back to deliver a pizza to the estate but is slain again.,2018-12-23 22:35:55.329903608+00:00,18,50,False,0
4799,adira pole dancing,2019-03-17 23:47:20.616957352+00:00,17,58,False,0
2654,adira daki pillow design,2018-04-15 20:04:28.540722771+00:00,17,67,False,0
2728,"sealeen tries to use her potions to brew coffee for landen, but it has unexpected side-effects.",2018-04-22 21:06:51.442478732+00:00,17,58,False,0
12187,sythe and nibbly as doomguy and his pet rabbit daisy (alive),2021-10-11 01:30:11.343082427+00:00,17,22,False,0
3746,sealeen gives out halloween treats that are also tricks,2018-10-29 00:35:26.552262137+00:00,17,42,False,0
2491,daniels tries giving therie catnip (results are as expected).,2018-03-18 19:59:43.494371184+00:00,17,62,False,0
11747,for the holiday weekend sam and collin head out for some fun at a fair ground. time for a friendly competition to determine who is better at knocking the cans off.,2021-09-06 02:52:27.459815576+00:00,17,26,False,0
2834,roberto the happy crab meets the collar of keidranification,2018-05-07 00:28:51.088087362+00:00,17,31,False,0
2603,colin trying to be smooth to the viewer but ends up failing cutely,2018-04-08 22:18:15.503396062+00:00,17,67,False,0
2875,"karaoke night at the estate. who's the best, who's the worst, who secretly loves death metal? ",2018-05-13 22:09:12.484895799+00:00,17,53,False,0
7801,brutus reference sheet,2020-06-22 00:57:07.820330030+00:00,17,24,False,0
8645,the explorers study ancient wall paintings in company of tigress.,2020-09-20 20:12:32.345967329+00:00,17,26,False,0
509,the two dragons of the comic having a lil flight out,2017-04-16 23:16:00.812988010+00:00,17,61,False,0
2118,nibbly rocking out to some metal. \m/,2018-01-21 21:38:10.578852645+00:00,17,42,False,0
9614,christmas celebration photo with team b,2020-12-21 02:35:33.336327263+00:00,17,22,False,0
10211,maren and sythe family portrait.,2021-02-21 23:41:13.761783377+00:00,17,34,False,0
1485,maren body pillow,2017-10-08 20:37:12.307080671+00:00,17,53,False,0
2179,iris and her friend quiz therie about what she has learned about the humans (daniels).,2018-02-04 21:02:50.450958758+00:00,17,58,False,0
10354,remus wearing the cone of shame after his run in with nibs,2021-03-22 01:44:51.115335646+00:00,17,25,False,0
1453,small sythe sat on miss. nibbly's shoulder,2017-09-25 00:45:17.020158780+00:00,17,44,False,0
4114,sam sitting on colin's shoulders decorating the christmas tree while colin is happily focused on sam.,2018-12-23 21:06:24.405705141+00:00,16,45,False,0
5996,adira and amelia try to see each other through the magic gate.,2019-11-25 02:28:16.219295746+00:00,16,16,True,2
1497,small sythe sat on miss. nibbly's shoulder,2017-10-08 21:15:16.396712793+00:00,16,49,False,0
4779,"iris, aerith, and therie play strip poker with some of the guards (and eric) and they keep winning. they won’t stop until they find out if they have tails or not.",2019-03-17 22:21:49.860636787+00:00,16,53,False,0
12170,a dentist's nightmare. dragon comes in for dental check-up,2021-10-10 23:52:29.177745044+00:00,16,28,False,0
10425,sythe druid of the forest (with nibbly),2021-04-04 21:41:18.457258680+00:00,16,30,False,0
11037,raccoon keidran concept,2021-06-07 02:22:39.990393840+00:00,16,32,False,0
2933,"karen takes fem fur red clothes shopping, much to his displeasure",2018-05-20 21:10:33.311171021+00:00,16,54,False,0
11280,romulus/remus reference sheet,2021-06-21 02:11:44.323992664+00:00,16,27,False,0
1439,female characters' backside comparison chart,2017-09-24 22:44:39.598511145+00:00,16,56,False,0
4283,a portrait of karen & maren,2019-01-13 22:27:04.546983958+00:00,16,42,False,0
4756,"keidran nibbly gets a tummy ache, sythe comforts her with a belly rub.",2019-03-11 00:49:43.091193407+00:00,16,52,False,0
4956,magpie reference sheet,2019-04-14 23:42:22.538874529+00:00,16,53,False,0
4894,a tigress noble helps guide two male human cartographers thought a expedition into tiger territory to map out the region. like lewis and clark with sacajawea! ,2019-04-08 00:52:05.462310872+00:00,16,48,False,0
7843,brutus reference sheet,2020-07-05 20:53:55.117462034+00:00,16,21,False,0
898,tubby tiger turnabout,2017-06-18 23:48:00.733812033+00:00,16,48,False,0
3071,ms. potts uses a stepladder to pet colin,2018-06-17 22:58:27.354391791+00:00,16,58,False,0
5230,sam potts and collin trade species for the day.,2019-06-30 21:48:22.906570385+00:00,16,28,False,0
6257,a husky keidran in a wintry forest.,2020-01-12 21:44:11.985515497+00:00,16,31,False,0
4215,stone lizard golem baking some cookies in the apron <3,2019-01-06 23:48:13.341432161+00:00,16,40,False,0
2426,nibbly rocking out to some metal. \m/,2018-03-05 00:51:37.134059316+00:00,16,44,False,0
3903,gtog night 3: fem keidran red goes the wrong club and gets hit on by male keidran using cheesy pickup lines.,2018-11-25 21:01:21.296392750+00:00,16,47,False,0
11946,good morning brutus,2021-09-20 03:43:10.907398096+00:00,16,26,False,0
9663,sam the dairy cow gets a collar of keidranification. flustered about the result.,2021-01-04 00:10:34.209153112+00:00,16,31,False,0
2475,"dust: an elysian tail, dust accidentally turned into a nimbat by fidget.",2018-03-12 20:56:01.244141939+00:00,15,18,False,0
1739,coyote keidran,2017-11-06 00:53:52.889014155+00:00,15,45,False,0
102,euchre character sheet,2021-12-06 00:06:28.933317378+00:00,15,36,False,0
10337,"a junior basitin doctor on her first day wearing the blindfold keeps walking into things like tables, doors or even patients.",2021-03-21 23:42:59.864908997+00:00,15,36,False,0
1172,"""twokinds sleepover"" the main 4 have a sleepover together.",2017-08-14 00:29:55.044529405+00:00,15,54,False,0
11996,sythe riding a peddle bike with nibs in the basket.,2021-10-03 21:44:52.285205523+00:00,15,27,False,0
10910,amelia finds windstraw taking a bath in the sink along with the dishes she’s supposed to be washing.,2021-05-24 00:23:18.201353837+00:00,15,32,False,0
2619,kei turns into a wolf keidran & is being arrested by his own men.,2018-04-09 00:36:44.274857242+00:00,15,52,False,0
1589,eric convinces iris and her friend to pose for a painting. ,2017-10-16 22:42:14.504847455+00:00,15,48,False,0
7138,human explorers visit the western basitin territory and try to establish a trade agreement with them.,2020-05-03 21:07:59.959592581+00:00,15,27,False,0
11644,eric ref sheet.,2021-07-19 03:11:31.331594613+00:00,15,29,False,0
2951,sythe in diplomatic regalia riding a super sized nibbly doing the akira power slide.,2018-05-20 22:46:11.245817040+00:00,15,46,False,0
460,keidranized nibbly boops scythe with her nose against his,2017-04-10 00:37:59.571059039+00:00,15,53,False,0
2885,roberto the happy crab meets the collar of keidranification,2018-05-13 22:09:12.484895799+00:00,15,49,False,0
1335,eric convinces iris and her friend to pose for a painting. (the tigresses from page 900),2017-09-11 00:39:54.289772470+00:00,15,49,False,0
2789,"colin trying to be smooth in an attempt to charm the viewer, but fails to think of a decent line",2018-05-06 22:05:01.943006749+00:00,15,55,False,0
10986,"wolf maren starts nuzzling sythe, but it’s purely instincts and nothing else!",2021-06-06 21:42:44.224671268+00:00,15,34,False,0
2676,a basitin / human exchange program. a male basitin lands in a class with human females.,2018-04-15 22:07:50.650701556+00:00,15,90,False,0
10370,"young mary silverlock turns into a snow wolf keidran. she does this by using transformation magic, in her private quarters, to test how the spell works out of morbid curiosity.",2021-03-22 01:44:51.115335646+00:00,15,25,False,0
8381,"sythe's hair has grown out into a curly 'fro and he has taken up painting as a hobby. with nibbly on his shoulder, he finds the joy of painting happy little trees...",2020-08-23 23:15:50.064954856+00:00,15,27,False,0
3113,twokinds characters confirmed for smash ultimate,2018-06-18 02:27:04.858960863+00:00,15,31,False,0
11301,"the female northern basitin brings back her catches, and the injured wolf back to her place with the other northern basitins jokingly say ""can't wait to have wolf tonight!"" the wolf looking vary worried.",2021-06-21 03:57:26.646072361+00:00,15,29,False,0
2520,therie & daniels find magical amulets that switch their races.,2018-03-18 22:53:24.968323938+00:00,15,61,False,0
1259,"pixie pranks move to group b: maren and sythe suffer the ""dreaded"" body swap",2017-08-27 23:12:50.243073534+00:00,15,62,False,0
9061,windstraw enters a drinking competition and is drunk after just one shot,2020-10-25 21:50:18.546372416+00:00,15,25,False,0
6225,the main four read fan mail about themselves.,2020-01-05 23:59:00.916010053+00:00,15,23,False,0
6182,a husky keidran in a wintry forest.,2020-01-05 21:18:32.504671785+00:00,15,23,False,0
4762,a tigress noble helps guide two male human cartographers thought a expedition into tiger territory to map out the region.,2019-03-17 20:09:07.409515805+00:00,15,70,False,0
5215,"maren chasing sythe with the pet-brush. maren is tired of finding fur everywhere, but sythe doesnt want to change is scruffy look.",2019-06-30 20:06:37.531555765+00:00,15,26,False,0
5195,"maren having a ""nightmare"" about a wedding ceremony, with sythe as her husband-to-be.",2019-05-13 01:19:50.884795336+00:00,15,26,False,0
6726,sythe in his fancy clothing and maren (still human) wearing forest wolf tribal garb. (something about their normal clothes being in the wash.),2020-03-15 23:47:29.375153514+00:00,15,23,False,0
4336,"keidran nibbly gets a tummy ache, sythe comforts her with a belly rub.",2019-01-20 21:04:23.453336603+00:00,15,60,False,0
5368,sam and colin get a species swap.,2019-08-18 20:21:03.313929711+00:00,15,32,False,0
3976,twokinds characters dressed up as fighters from smash bros ultimate.,2018-12-09 21:05:38.320427102+00:00,15,40,False,0
4713,what if: sealeen & lynn family portrait,2019-03-10 21:38:19.250108325+00:00,15,64,False,0
3736,"the oasis room, with a splash of black magic.",2018-10-28 23:28:42.825447599+00:00,15,52,False,0
478,lieutenant daniels being dragged to shephard square by his tiger friend,2017-04-10 02:17:30.915416832+00:00,14,38,False,0
3662,sealeen & lynn discuss the art of diplomacy over dinner.,2018-10-14 23:56:12.470600422+00:00,14,32,False,0
128,"karen mistakes some keidran pups as strays out on a cold winter night and declares it a christmas miracle that she has saved them. they turn out to not be strays, parent is quite unpleased.",2021-12-06 02:08:43.772091416+00:00,14,27,False,0
6762,"good morning, adira and meave ",2020-03-16 04:06:01.909621918+00:00,14,18,False,0
12270,red has to apologize to the chimera. he has to invite her to buy clothes with the girls,2021-11-07 23:50:22.186336606+00:00,14,28,False,0
1773,pixie panic group b,2017-11-12 22:08:29.456514053+00:00,14,53,False,0
319,modern day trio taking a selfie in front of the rockefeller christmas tree,2021-12-20 00:41:07.061876257+00:00,14,27,False,0
4365,gender swapped date night.,2019-01-21 00:13:54.252401293+00:00,14,48,False,0
1371,eric convinces iris and her friend to pose for a painting. (the tigresses from page 900),2017-09-17 22:07:51.372271938+00:00,14,56,False,0
5349,toms birthday: page 92 - redrawn,2019-07-15 00:00:35.978672939+00:00,14,21,False,0
