,name,date,votes,all_votes,winner,win_difference
60,"all species orphanage caretaker's origin: she was a researcher for the templars, back when mary silverlock was still grand templar. she joined them to gain their resources; to achieve her goal in helping keidran live longer and basitin use magic.",2022-07-18 02:23:49.201283968+00:00,1,32,False,0
12505,keidran among us. templarmates argue over who is the impostor.,2020-10-05 02:41:56.772601645+00:00,1,19,False,0
3682,captain jenny swordfighting sea monsters,2021-11-22 02:40:14.383724281+00:00,1,25,False,0
15101,eric visits the shipyard to check progress on the new ship he commissioned after losing the na'rella.,2021-07-05 01:31:32.628649464+00:00,1,13,False,0
12871,"in honor for the twokinds podcast""",2020-11-16 02:29:22.448401523+00:00,1,16,False,0
3276,"what a party! the snow wolf and northern basitin wake in a vary messed up room and lots of bottles and both of them in bed together, and notice the snow leopard couple making breakfast",2022-03-21 00:42:55.721075510+00:00,1,30,False,0
5700,wrinry as a baby getting into mischief,2018-01-08 00:55:02.466771923+00:00,1,24,False,0
786,"maren tries to join sythe for his autumnal bike rides, too bad she doesn't know how... sythe is an encouraging teacher.",2022-09-19 02:21:32.207312893+00:00,1,24,False,0
3754,"windstraw making [holiday!] biscuits (also, wearing her original bandana [with added festivity!] from her ref sheet cuz it's cute!)",2021-12-05 22:24:39.007788718+00:00,1,24,False,0
14941,"while sythe consoles wolf-maren during her current predicament, her new, traitorous tail reveals her true feelings!",2021-06-21 02:11:44.323992664+00:00,1,28,False,0
12866,karen finds a vuvuzela in the oasis storeroom and turns the stone guardians to dust by blowing it.,2020-11-16 02:29:22.448401523+00:00,1,16,False,0
6649,"basketball 5v5, team a v team b",2018-05-20 23:58:00.342770164+00:00,1,24,False,0
3298,the actor for detrius falls asleep on set in his villain makeup & scares himself when he looks in the bathroom mirror later,2022-03-21 02:00:53.926931570+00:00,1,23,False,0
718,"basitin flirting 2 - during a hot day, human is walking shirtless through the city. basitin guardswoman seems to like what she see",2022-09-18 21:54:12.482108812+00:00,1,30,False,0
5885,nibbly brings sythe a heart-shaped leaf ,2018-02-04 23:29:05.258333886+00:00,1,48,False,0
12744,oddly attractive deathclaw from fallout monstergirl,2020-10-25 21:50:18.546372416+00:00,1,18,False,0
3783,the north basitin huntress and her wolf companion rabbit conspire as they dream by the fire in some festive christmas sleepwear.,2021-12-06 00:06:28.933317378+00:00,1,27,False,0
14900,karen and maren switch personalities with a confused sythe in the mix,2021-06-20 21:15:24.791307600+00:00,1,22,False,0
12836,"adrakist cat-keidran maren and adrakist karen, who is happily hugging her tail.",2020-11-16 00:44:14.838964309+00:00,1,31,False,0
15107,"gender swap au: grand templar tracy legacy, sitting in a chair with an attendant beside her. at the peak of her villainous career. ",2021-07-05 01:31:32.628649464+00:00,1,12,False,0
6107,wolf red’s primal instincts kick in & he chases his tail,2018-03-05 00:51:37.134059316+00:00,1,46,False,0
756,carver is living the good lie on the west basitin island. sipping fruity drinks and having his paws massaged by some island cuties,2022-09-19 01:03:17.740284975+00:00,1,30,False,0
6225,wrinry flying for the first time after getting her wings back.,2018-03-18 22:53:24.968323938+00:00,1,35,False,0
3278,the vixens have caught the basitins and are interrogating him by making him look at their back paws,2022-03-21 00:42:55.721075510+00:00,1,42,False,0
3311,sythe's hair has grown into a curly 'fro and he has taken up painting as a hobby. with nibbly on his shoulder he finds the joy of painting happy little trees...,2022-03-21 02:00:53.926931570+00:00,1,23,False,0
3739,come and get your chrimbus trees from the snow leopard tribe!,2021-12-05 22:24:39.007788718+00:00,1,29,False,0
746,"red and sythe reflect on how being forced to work together to help keep team b alive has changed them, with red especially realising what an arse he was, and sythe begrudgingly assuring him that he's slowly...slowly getting better about it.",2022-09-19 01:03:17.740284975+00:00,1,28,False,0
567,"the many, chibi, faces of landen - landen has the same straight faced, “i don’t care” look in every pane.",2022-09-05 02:13:54.298537886+00:00,1,17,False,0
553,maren challenges you to one more game of beach volleyball,2022-09-05 02:13:54.298537886+00:00,1,22,False,0
13808,the soldier from basitin flirting learning how to flirt properly with basitins for valentines day.,2021-02-15 01:53:29.431398233+00:00,1,29,False,0
13831,followup to half-dragon meetup: seraphina is flirting with sivil wrinry tries to figure out if she should feel awkward or amused about someone flirting with her clothes.,2021-02-15 01:53:29.431398233+00:00,1,24,False,0
7649,twokinds x castlevania crossover,2018-12-09 21:05:38.320427102+00:00,1,29,False,0
3058,"brutus meeting nibbs, sythe getting jealous.",2022-06-06 01:45:44.669532713+00:00,1,31,False,0
7682,sam & colin exchanging gifts by the fire,2018-12-09 23:49:58.401174387+00:00,1,51,False,0
7635,twokinds x castlevania crossover,2018-11-26 00:54:03.366622912+00:00,1,26,False,0
3649,mary silverlock reference sheet,2022-05-02 00:07:11.600089930+00:00,1,30,False,0
13932,"death of terry pratchett's discworld series comes for brutus, and ends up giving the poor guy some much needed comfort and encouragement.",2021-02-22 01:26:51.149651894+00:00,1,18,False,0
7702,the basitin who stole christmas,2018-12-10 01:01:49.413387669+00:00,1,31,False,0
14450,maren vs saria body comparison,2021-05-16 23:50:43.445349639+00:00,1,24,False,0
13511,"cow sam, freshly tagged, is up for ""his"" first milking, and on the job is non-other than brutus. brutus is excited to try something new. sam, not so much.",2021-01-11 03:22:16.809661572+00:00,1,23,False,0
13473,a map of the twokinds world that would be used by basitins. i’m thinking like any territory other than theirs would be insulted or just cased aside.,2021-01-11 01:47:12.528704935+00:00,1,19,False,0
1511,"a merry twokinds christmas: everyone from past and present be they templar, keidran or dragon all get together and put their differences aside (for the most part) for 1 day to eat tasty food, share gifts and have a happy holiday!",2022-12-18 22:38:52.049500349+00:00,1,27,False,0
13529,mzzkiti visits the planet of the sneps and takes a refreshing dip in a lake with a hunky snep.,2021-01-24 21:46:14.830651980+00:00,1,19,False,0
13520,alternate universe: nibbly the squirrel keidran diplomat and her cute wolf buddy mr. sythe,2021-01-24 21:46:14.830651980+00:00,1,33,False,0
13880,the chimera meets red and he thinks she's a monster attacking,2021-02-21 21:44:45.388990647+00:00,1,15,False,0
14526,"scarlet chases after sythe to smash, but suddenly smooches him.",2021-05-17 03:16:19.191226354+00:00,1,24,False,0
645,"sythe as samurai jack, vs the three blind archers",2022-09-12 01:20:46.347635061+00:00,1,19,False,0
14441,normal group meets gender-swapped versions.,2021-05-16 21:44:19.145160565+00:00,1,25,False,0
2739,ghost pet. saria's ghost plays with stoney.,2022-05-02 02:06:50.405273847+00:00,1,24,False,0
606,"all of the romantically shipped characters, stuck in shipping containers on a ship.",2022-09-11 22:19:54.244874106+00:00,1,31,False,0
14514,the main cast compete against each other at the olympics.,2021-05-17 03:16:19.191226354+00:00,1,13,False,0
2745,"sequel to cat maren lingerie: maren decides to entertain sythe so he’ll keep it a secret, sythe enjoys it despite never asking her for it and even decides to start flirting with her",2022-05-02 02:06:50.405273847+00:00,1,20,False,0
7362,nibbly x potatosack,2018-10-22 02:54:50.184466725+00:00,1,4,False,0
8090,landscape sketch of wander riding agro through the forbidden lands from shadow of the colossus ,2019-02-03 23:20:20.801498166+00:00,1,31,False,0
13728,hide and seek with ms. nibbly! she is hidden somewhere in the picture,2021-02-08 01:15:01.376281513+00:00,1,23,False,0
13773,the queen of the pirates going toe to toe with the queen of greed.,2021-02-14 22:13:07.503697920+00:00,1,34,False,0
13763,the snow leopard and female explorer visit the arctic basitin village and get to see arctic basitin's luxury resort.,2021-02-14 22:13:07.503697920+00:00,1,29,False,0
7378,the legacy's estate deck out with all the halloween decorations.,2018-10-28 20:19:54.958832668+00:00,1,42,False,0
2733,"femwolf red bets sythe double-or-nothing that she won't be effected by a keidran control collar, since she's really human inside. it goes about as well as you'd expect.",2022-05-02 02:06:50.405273847+00:00,1,26,False,0
7347,"after an alchemical mishap, sealeen ends up w/ lynn's ears!",2018-10-14 23:56:12.470600422+00:00,1,28,False,0
13675,snow leopard male kiss female human explorer (in front of bonfire with both dressed for their 'bonding' aka wedding). ,2021-02-07 22:50:41.202700005+00:00,1,29,False,0
13782,"mary silverlock, as a young adult in her prime, possibly before becoming grand templar, turns into a snow wolf keidran. she does this with perfect transformation magic in her private quarters, so she can test how effective the spell is.",2021-02-14 23:56:45.059357751+00:00,1,28,False,0
2770,the twokinds actor universe with the actors playing mini golf and silly things are happening like it is a post season party and we see dragons trying to play mini golf with everyone at different holes trying to desperately get under par.,2022-05-15 21:36:46.921459677+00:00,1,29,False,0
8018,lethe from fire emblem path of radiance,2019-01-20 22:44:03.507363911+00:00,1,35,False,0
7297,return of magpie the merchant (and her shop),2018-10-14 21:09:02.870503848+00:00,1,33,False,0
587,wolf maren and sythe dry off after their dance in the rain the only way dogs can.. shake it off!,2022-09-11 22:19:54.244874106+00:00,1,29,False,0
1471,sequel to wolves in the rain where sythe trips and falls over,2022-12-12 03:01:55.317622600+00:00,1,22,False,0
13702,good morning captain jenny -  waking up nude in her ship cabin with bottles of rum and treasure scattered around,2021-02-08 00:23:00.867468861+00:00,1,30,False,0
3966,vixen barkeep at a bar in coastal fox territories,2021-12-19 22:24:51.753033125+00:00,1,30,False,0
14192,lynn and sealeen dressing up as simon and betty from 'adventure time.',2021-04-11 21:16:45.843598864+00:00,1,22,False,0
4020,human-wolf couple from the notable civilizations chart chillin in jaccuzi,2021-12-20 02:29:52.950624844+00:00,1,22,False,0
7804,old alabaster’s wife tries to talk him down after he tells her about his crazy christmas revenge plot,2018-12-23 22:35:55.329903608+00:00,1,37,False,0
14214,cute demon. shadow nibbs in anthro form.,2021-04-11 21:16:45.843598864+00:00,1,34,False,0
4024,"a while back in the pinewood tavern, there was a rowdy bunch starting a barroom blitz. nothing new for maren and red.",2021-12-20 02:29:52.950624844+00:00,1,20,False,0
4007,a merchant ship is under attack by pirate captain jenny’s ship. the merchant crew is bewildered that the ship decked out in christmas decorations were actually pirates. ,2021-12-20 00:41:07.061876257+00:00,1,28,False,0
14251,"saria and eric bond over their artistic appreciation of the keidran form. eric ruins the mood by offering to sell saria a ""pet"".  ",2021-04-12 00:27:15.493609028+00:00,1,29,False,0
14260,gender swap: sam and colin.,2021-04-12 00:27:15.493609028+00:00,1,29,False,0
7796,stone lizard's rage-filled soul is soothed by... cookies! (karen a likely suspect for smuggled pocket cookies),2018-12-23 21:06:24.405705141+00:00,1,40,False,0
4951,the night king from game of thrones with wight (undead) keidran at his side,2017-08-28 01:18:28.575144199+00:00,1,16,False,0
14461,eric wakes up one day with a dream. a harem of keidran girls. (helltaker parody),2021-05-16 23:50:43.445349639+00:00,1,16,False,0
4240,adira,2017-04-24 02:51:16.015340898+00:00,1,8,False,0
520,holding windstraw like a baby and her reaction (if she likes you),2022-09-05 00:08:05.196224464+00:00,1,20,False,0
4241,karen,2017-04-24 02:51:16.015340898+00:00,1,5,False,0
15863,modern kitty maren and kitty karen out enjoying the fall leaves with sythe,2021-10-11 01:30:11.343082427+00:00,1,19,False,0
14802,ivy learns about eric's painting hobby and excitedly volunteers to pose for him.,2021-06-13 23:15:44.876760374+00:00,1,25,False,0
4888,"the crew as the cast from ""odin sphere"".",2017-08-20 21:58:45.374652064+00:00,1,25,False,0
4039,mixed-race human/keidran parents finding out that their hybrid children will outlive their keidran parents but only live half as long as their human parents.,2021-12-20 02:29:52.950624844+00:00,1,19,False,0
14239,sythe druid of the forest (with nibbly),2021-04-11 23:11:25.683055885+00:00,1,30,False,0
2937,the modern trio visit the funny looking building with the floating ball in the middle of it.,2022-05-23 01:27:03.346803039+00:00,1,19,False,0
14838,"prepare for boarding! captain jenny raids eric's ship, but he's too interested in painting her to be scared",2021-06-14 01:07:59.270669916+00:00,1,24,False,0
14668,the northern couple go into the human only sauna and both of them turn into the human version of themselves.,2021-06-06 21:42:44.224671268+00:00,1,26,False,0
619,good morning seraphina,2022-09-11 23:55:55.368141630+00:00,1,27,False,0
15930,wolf-maren is way too intense for the advances of eric's artistic vision.,2021-11-07 21:41:39.711915110+00:00,1,30,False,0
2778,"nibbly got magic pen, bad days comes to all sythe enemies.",2022-05-16 00:00:12.652678991+00:00,1,24,False,0
4678,ephemural as dagoth ur.,2017-07-09 23:29:42.079369894+00:00,1,32,False,0
2809,"maren finds out that her ‘secret’ catgirl rp kink with sythe wasn’t as well-kept of a secret, or as shocking, as she thought it was.",2022-05-16 01:26:41.097484947+00:00,1,21,False,0
1536,"sythe and maren picking out names for secret santa, and both pulling the others name. suspicion immediately falls on karen who could've done something.",2022-12-19 00:19:04.429826305+00:00,1,14,False,0
4776,vulnerable little sister. maren comforting karen.,2017-07-30 22:57:43.397246745+00:00,1,31,False,0
13418,colin and sam as doomguy and daisy,2021-01-10 21:09:37.664629091+00:00,1,16,False,0
2881,adira needs more barmaids! let's add a female sythe and keidranified mrs. nibbly to the crew!,2022-05-22 23:12:40.057033195+00:00,1,24,False,0
608,twokinds hollywood squares,2022-09-11 23:55:55.368141630+00:00,1,25,False,0
4751,sythe's bad fur day: nibbly's revenge sythe in poodle cut,2017-07-30 19:49:23.936905694+00:00,1,40,False,0
4679,red's templar theater troupe rehearsal,2017-07-09 23:29:42.079369894+00:00,1,49,False,0
13627,shave a basitin,2021-01-25 04:07:26.042456475+00:00,1,21,False,0
14488,"the trials of scarlet - it's that special time of year, and scarlet's barricaded herself in her room while the handsome wuff tailor tries to deliver her new clothes.",2021-05-17 02:04:17.245532144+00:00,1,20,False,0
4700,twokinds meets splatoon,2017-07-16 21:39:10.442342141+00:00,1,33,False,0
13579,brutus is a good boi who deserves all the love,2021-01-25 02:15:33.423059045+00:00,1,22,False,0
1665,modern trio bungee jumping.  a few panels showing them boinging in and out of frame.,2023-01-16 00:56:29.493722581+00:00,1,18,False,0
497,seraphina and dj dragon waking up in bed. some things are slightly burned after the night.,2022-09-04 22:21:28.240976807+00:00,1,28,False,0
13601,"cow sam, freshly tagged, is up for ""his"" first milking, and on the job is non-other than brutus. brutus is excited to try something new. sam, not so much.",2021-01-25 02:15:33.423059045+00:00,1,21,False,0
13592,frankenstein's monster meets red and he thinks a monster is attacking,2021-01-25 02:15:33.423059045+00:00,1,16,False,0
463,"sythe gives maren a necklace as a gift, however due to a mix-up the original necklace was unknowingly switched with a subtleseed necklace.",2022-08-22 00:57:47.177642951+00:00,1,22,False,0
3174,good morning iris,2022-06-13 03:57:09.834650519+00:00,1,26,False,0
14486,captain jenny and her crew ambush and seize a passing merchant ship.,2021-05-17 02:04:17.245532144+00:00,1,21,False,0
12465,keidran heavy-metal music band,2020-10-04 23:21:45.723275227+00:00,1,18,False,0
10876,"twokinds lore-the razing of wreathwood by the wolves, at the start of the war.",2020-05-04 00:06:57.152187286+00:00,1,18,False,0
12967,"eric attempts to sneak onto the couple's retreat boat through a disguise, only to caught when he passes through the anti-magic field at check-in",2020-11-23 02:02:25.533239750+00:00,1,20,False,0
10865,windstraw about to pounce on a toy mouse one of her patrons accidentally left behind :3,2020-05-04 00:06:57.152187286+00:00,1,18,False,0
1783,"maren and sythe in a karaoke bar, on stage together singing to the best of their abilities.",2023-01-23 01:31:12.777737071+00:00,1,16,False,0
10940,meave dressed as hat kid from 'a hat on time',2020-05-10 22:47:10.357740442+00:00,1,20,False,0
10446,baby nibbly ,2020-03-16 04:06:01.909621918+00:00,1,14,False,0
10465,wallpaper of the basitin island from page 347 ch 10 ,2020-03-22 20:12:08.336386154+00:00,1,12,False,0
10868,good morning maren,2020-05-04 00:06:57.152187286+00:00,1,18,False,0
10436,twokinds characters as the blend s intro.,2020-03-16 04:06:01.909621918+00:00,1,7,False,0
10946,keidran karen... with human ears?,2020-05-10 22:47:10.357740442+00:00,1,15,False,0
1594,"happy holidays 2010 redux, https://www.deviantart.com/twokinds/art/happy-holidays-2010-192236689",2022-12-19 03:06:46.257666088+00:00,1,14,False,0
10363,a look into the sexy keidren all-male bath house.,2020-03-09 01:02:15.533083341+00:00,1,8,False,0
10349,"a pinup of loona in hell from ""helluva boss""",2020-03-09 01:02:15.533083341+00:00,1,7,False,0
11121,sealeen helps windstraw to brew a very special beer,2020-05-24 20:13:38.168259669+00:00,1,21,False,0
11263,landscape of northern mekkan fjords.,2020-06-07 23:06:57.839425018+00:00,1,13,False,0
11297,mrs. nibbly sets off sythes domino chain,2020-06-08 00:29:37.777637370+00:00,1,11,False,0
10977,snow leopard village explorer gets re-transformed to entice her snow leopard crush.,2020-05-11 00:23:39.234491162+00:00,1,17,False,0
3556,good morning erilas,2022-04-18 02:18:54.304484412+00:00,1,33,False,0
10913,good morning magpie,2020-05-10 21:14:35.571780651+00:00,1,16,False,0
11083,traditional snow leopard celebration. something makes me think they would be bouncing off the walls doing flips and stuff,2020-05-18 01:38:28.833259246+00:00,1,13,False,0
11081,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it ,2020-05-18 01:38:28.833259246+00:00,1,10,False,0
2580,"good morning captain jenny, surrounded by open bottles or rum and treasure",2022-03-07 02:45:20.527902213+00:00,1,30,False,0
3407,basitin flirting 2 - basitin guardwoman found out her partner is a human who was flirting with her earlier. she says she hates it but her tail shows she's lying,2022-04-04 03:45:27.046186313+00:00,1,29,False,0
2389,a human diplomat to the basitin isles finds out the hard way that one of the local spices is incredibly psychoactive to humans,2022-02-14 03:06:30.112311409+00:00,1,24,False,0
23,chimera becomes a new grand templar.,2022-06-20 02:59:02.738538541+00:00,1,20,False,0
2554,adira attempting to convince windstraw to dress as a leprechaun for st. patrick's day at the tavern,2022-03-07 00:32:06.163009286+00:00,1,20,False,0
10768,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2020-04-20 00:38:54.699873430+00:00,1,11,False,0
10998,"bird types of twokinds worlds! (penguins, owls, ravens)",2020-05-11 00:44:10.222954210+00:00,1,17,False,0
3391,red driving a pickup truck and rolling coal in the streets of new edinmire.,2022-04-04 01:53:09.731093482+00:00,1,18,False,0
11069,the solider from basitin flirting learning how to properly flirt with a basitin.,2020-05-18 00:27:15.592963487+00:00,1,15,False,0
11102,carver is forced at spear point to dress like the western basitins.,2020-05-18 01:38:28.833259246+00:00,1,12,False,0
2564,"a (male) basitin who was found (somehow, don't think about it too hard) as an infant and raised by a tribe of keidran",2022-03-07 00:32:06.163009286+00:00,1,18,False,0
10396,some of the men relax in a sauna they found hidden in the mansion,2020-03-15 23:47:29.375153514+00:00,1,12,False,0
10905,"multi maren madness- squirrel maren, human maren, and cat maren argue over who is the best character",2020-05-04 01:06:05.812567066+00:00,1,20,False,0
2410,good morning cassidy,2022-02-21 01:18:47.675586194+00:00,1,28,False,0
7168,more snow leopard village,2018-09-09 20:08:52.588153210+00:00,1,40,False,0
168,"red privately reflects on how he and sythe went from trying to kill each other to being...sorta friends? sythe appreciates the effort, remarking that he's taking ""baby steps"" to being a nicer person.",2022-08-08 02:15:21.252999529+00:00,1,36,False,0
1773,the assassin kids take their first test: using exotic assassin weapons correctly. they're flubbing badly and trying to discreetly check all the cheat notes they've stashed in their fur and robes.,2023-01-23 00:41:40.695850636+00:00,1,34,False,0
11060,the origin to magpie’s collection.,2020-05-18 00:27:15.592963487+00:00,1,19,False,0
2520,tom traveling through mekkan trying to sketch it into creation.,2022-02-21 04:26:03.344922949+00:00,1,30,False,0
10555,the party dungeon crawling,2020-04-05 20:54:01.045013954+00:00,1,23,False,0
11247,the solider from basitin flirting learning how to properly flirt with a basitin.,2020-06-07 21:41:27.900409848+00:00,1,13,False,0
11189,star wars main four.,2020-05-24 23:54:31.932292857+00:00,1,15,False,0
2368,chimera meets stoneward,2022-02-14 01:39:34.912543414+00:00,1,23,False,0
2365,"mail husky and snowleopard. both sit at the campfire at night, drink a cup of tea, and plan the route for the next day",2022-02-14 01:39:34.912543414+00:00,1,29,False,0
2373,modern au: the guys go bowling!,2022-02-14 01:39:34.912543414+00:00,1,27,False,0
10481,merveille million from solatorobo,2020-03-22 21:26:18.542548294+00:00,1,4,False,0
220,"landen doesn't often drink beer, but when she does... ah who are we kidding, she still  just drinks coffee.",2022-08-08 03:05:02.204731981+00:00,1,17,False,0
10527,lora flying next to a modern eurofighter confused as to what it is.,2020-03-23 00:33:56.915242828+00:00,1,7,False,0
10533,"""grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it	""",2020-03-23 00:33:56.915242828+00:00,1,8,False,0
2504,sythe's hair has grown into a curly 'fro and he has taken up painting as a hobby. with nibbly on his shoulder he finds the joy of painting happy little trees...,2022-02-21 04:26:03.344922949+00:00,1,28,False,0
10509,baby nibbly ,2020-03-22 23:11:23.486842138+00:00,1,15,False,0
233,we see a kid eric and that he always painted keridans in his style ,2022-08-08 03:59:13.438573251+00:00,1,15,False,0
6953,dj sythe w/ guest rapper lil nibs,2018-08-05 22:05:53.729460283+00:00,1,45,False,0
11200,red reference sheet,2020-05-24 23:54:31.932292857+00:00,1,20,False,0
11204,process of adrakist transformation from human to dragon with percentage how much the person is a dragon.,2020-05-24 23:54:31.932292857+00:00,1,16,False,0
10498,squirrelfied maren: nibbly's urges take over and maren steals clothes from eric to add to the collection.,2020-03-22 23:11:23.486842138+00:00,1,22,False,0
13370,the differences between mekkan's main species (and windstraw's),2021-01-04 02:08:00.674678149+00:00,1,23,False,0
10407,merveille million from solatorobo,2020-03-15 23:47:29.375153514+00:00,1,8,False,0
11339,sexy dragon guardian statues.,2020-06-14 23:29:30.958318081+00:00,1,19,False,0
13395,frankenstein's monster meets red and he thinks a monster is attacking,2021-01-04 02:53:05.437801834+00:00,1,14,False,0
11331,"human explorers visit the western basitin territory and try to establish a trade agreement with them, offering gifts for peaceful relations.",2020-06-14 23:29:30.958318081+00:00,1,14,False,0
312,cat maren meets wolf maren with sythe looking confused.  which will he choose?,2022-08-14 23:51:34.719464105+00:00,1,34,False,0
6829,kangaroo boxing another kangaroo.,2018-06-24 21:40:13.463051533+00:00,1,26,False,0
2345,"sythe flirting with a cute new tiger gal he hasn't seen around before... unbeknownst to him, it's <database error> after the year of the tiger piece, though much to her chagrin, she's finding herself purring",2022-02-13 23:56:56.373022187+00:00,1,23,False,0
1710,niko from oneshot,2023-01-16 04:10:55.128696558+00:00,1,25,False,0
274,the collar nibbly returns and attempts to seduce sythe.,2022-08-14 20:57:32.293922454+00:00,1,27,False,0
408,dj dragon and seraphina ref,2022-08-21 22:06:48.163339693+00:00,1,24,False,0
11303,special references sheet windstraw,2020-06-14 21:28:16.028799488+00:00,1,16,False,0
14768,the biological differences of mekkan's species.,2021-06-13 21:22:47.081741799+00:00,1,31,False,0
3475,"easter is coming! detritus is given a human-interaction test by joining an easter egg hunt with the templar students. unfortunately, he's a lousy winner and may have overreacted when he lost the game.",2022-04-11 02:13:50.060057408+00:00,1,24,False,0
13414,crash bandicoot crossover,2021-01-04 02:53:05.437801834+00:00,1,13,False,0
13147,stolas and octavia goetia from helluva boss.,2020-12-14 00:53:53.467701093+00:00,1,19,False,0
14770,genderswap au: sam and colin,2021-06-13 21:22:47.081741799+00:00,1,27,False,0
3325,sythe's late april fools prank on maren with the classic bucket of water above the door. with maren shocked afterwards.,2022-04-03 22:41:40.187896090+00:00,1,32,False,0
3224,good morning iris,2022-06-19 23:42:41.312560298+00:00,1,20,False,0
12561,"in the prohibition era, detectives sythe and keiser pore through files of information in their smoke-filled office, running off a diet of cold coffee and stale donuts.",2020-10-11 22:17:56.637093837+00:00,1,24,False,0
7024,teleport mishap! carver lands in the company of merfolk instead of basitins.,2018-08-12 21:52:09.793465860+00:00,1,39,False,0
2464,"basitin flirting 2 - human guard has second job as transporter ""illegal"" things (like improper underwear, magazines etc.) from the continent to basitin island. surprising, the buyer is basitin lady who slapped him earlier",2022-02-21 02:36:27.654242833+00:00,1,24,False,0
5588,karen as the kitsune legend yumiko from brawlhalla,2017-12-10 22:27:17.769030883+00:00,1,19,False,0
12562,"after getting hired by amelia, windstraw has to pour drinks because the place is understaffed, but she struggles due to her size",2020-10-11 22:17:56.637093837+00:00,1,25,False,0
15729,tom‘s pizza delivery - the characters from page 68 (including tom) finally enjoy a nice large pizza with extra anch-,2021-10-03 23:18:02.122877750+00:00,1,26,False,0
5564,nibs and sythe reenact darth vader revealing he is luke's father,2017-12-10 21:15:21.171180463+00:00,1,43,False,0
3210,sythe and wolf maren howl at the moon together,2022-06-19 23:42:41.312560298+00:00,1,34,False,0
10802,good morning squirrelfied maren: maren wakes up on top of a bed of stolen clothes.,2020-04-20 01:34:22.720060450+00:00,1,13,False,0
3155,"nibbly got magic pen, bad days comes to all sythe enemies.",2022-06-13 03:57:09.834650519+00:00,1,21,False,0
10799,adira now also sells coffee and asks us if we want a cup,2020-04-20 01:34:22.720060450+00:00,1,16,False,0
3154,nib nab with amelia and adira.,2022-06-13 03:57:09.834650519+00:00,1,25,False,0
10635,mitzi may from lackadaisy cats,2020-04-12 21:15:43.047868213+00:00,1,16,False,0
3607,tk high hosts an open day where prospective students and parents attend to get a feel for the place.,2022-04-18 04:37:30.111600945+00:00,1,23,False,0
3585,high school au: professor euchre chats with almighty janitor sirus as they observe the student's shenanigans.,2022-04-18 03:45:19.996744630+00:00,1,28,False,0
10681,the templars attack the tiger village and the explorers must defend their new home - but are they equally committed?,2020-04-12 23:58:02.835450050+00:00,1,15,False,0
10706,grand templar mary siverlock learns that eris has broken into a keidran village where a peace agreement has been made and is not happy about it,2020-04-13 01:46:55.443066492+00:00,1,9,False,0
12572,fluff kevlar's tala getting pulled into the water after accidentally catching a shark on her fishing pole,2020-10-11 23:22:06.003441301+00:00,1,18,False,0
10705,the characters drew straws to see who would do this year’s easter bunnies. the basitins lost.,2020-04-13 01:46:55.443066492+00:00,1,16,False,0
12604,a very squirrel sythe,2020-10-12 00:51:40.585081290+00:00,1,19,False,0
127,"after months of being trapped on the na'rella and now the legacy estate, the cast reenact the cabin fever musical number from muppet treasure island  ",2022-07-18 04:30:09.023017944+00:00,1,24,False,0
3872,the return of the enchanted mistletoe but this time being used on scythe with both maren and nibbly ,2021-12-13 01:04:52.935794982+00:00,1,25,False,0
1563,"red and sythe reflect on how being forced to work together to help keep team b alive has changed them, with red especially realising what an arse he was, and sythe snarkily assuring him that he's slowly...slowly getting better about it.",2022-12-19 02:42:37.873991200+00:00,1,26,False,0
10714,sword fight between wolf and human soldiers. could also be wolf with a spear and human with a sword.,2020-04-13 01:46:55.443066492+00:00,1,15,False,0
12629,gaming in vr,2020-10-18 20:32:13.816869065+00:00,1,19,False,0
10677,eric ref sheet,2020-04-12 23:58:02.835450050+00:00,1,17,False,0
5271,"karen and maren, a not so normal day in the tavern. because lizardfolk cleric happened/walks in.",2017-10-16 22:42:14.504847455+00:00,1,28,False,0
15087,far future - templar's and keidran's space flotillas head together into battle against invaders from another world.,2021-07-05 01:31:32.628649464+00:00,1,15,False,0
130,who's the video/photographer that's taking all these photos for the comic/pinups?,2022-07-18 04:30:09.023017944+00:00,1,25,False,0
1908,"curran from ningen fushin and saraphina strike up a conversation over drinks, which quickly escalates to them drunkenly ranting to each other about their struggles as dragon types :)",2023-02-06 01:48:41.623696637+00:00,1,24,False,0
12560,keidran raised by real wolves or a wolf raised as a keidran,2020-10-11 22:17:56.637093837+00:00,1,21,False,0
3846,karen and sythe drinkin beer and being drunk together,2021-12-06 03:35:40.015378585+00:00,1,21,False,0
13206,"windstraw enters a drinking competition to help the bar get more visitors, but gets drunk after one shot.",2020-12-14 04:34:08.052336153+00:00,1,24,False,0
5533,captain olia from voltron,2017-11-26 21:04:59.761970510+00:00,1,19,False,0
14682,"mary silverlock, as a young adult in her prime, turns into a snow wolf keidran. she uses transformation magic, in her private quarters, to test how the spell works out of morbid curiosity.",2021-06-07 00:01:38.061988710+00:00,1,24,False,0
2516,"the female half of the couple from basitin first time tries on lingerie, not understanding the appeal. he certainly does though.",2022-02-21 04:26:03.344922949+00:00,1,33,False,0
3507,lynn sifts through his papers (all in triplicate) and finds another stowaway from the basitin isles hiding between the pages,2022-04-11 03:46:12.689277369+00:00,1,22,False,0
